event_type,event_id,seed_issuer,event_date,event_size,event_instance,event_time,calendar_date,calendar_year,calendar_month,rp_article_count,rp_article_count_winsorized,any_bond_coverage,baseline_coverage,baseline_article_count,coverage_change_pp,article_count_change
Bond election,Bond election|duncanville tex|24227|2,duncanville tex,2018-11-01,4,2,-15,2017-08-01,2017,8,0,0,0,0,0,0,0
Bond election,Bond election|duncanville tex|24227|3,duncanville tex,2018-11-01,4,3,-15,2017-08-01,2017,8,0,0,0,0,0,0,0
Bond election,Bond election|duncanville tex|24227|4,duncanville tex,2018-11-01,4,4,-15,2017-08-01,2017,8,0,0,0,0,0,0,0
Bond election,Bond election|duncanville tex|24227|1,duncanville tex,2018-11-01,4,1,-14,2017-09-01,2017,9,0,0,0,0,0,0,0
Bond election,Bond election|duncanville tex|24227|2,duncanville tex,2018-11-01,4,2,-14,2017-09-01,2017,9,0,0,0,0,0,0,0
Bond election,Bond election|duncanville tex|24227|3,duncanville tex,2018-11-01,4,3,-14,2017-09-01,2017,9,0,0,0,0,0,0,0
Bond election,Bond election|duncanville tex|24227|4,duncanville tex,2018-11-01,4,4,-14,2017-09-01,2017,9,0,0,0,0,0,0,0
Bond election,Bond election|duncanville tex|24227|1,duncanville tex,2018-11-01,4,1,-13,2017-10-01,2017,10,0,0,0,0,0,0,0
Bond election,Bond election|duncanville tex|24227|2,duncanville tex,2018-11-01,4,2,-13,2017-10-01,2017,10,0,0,0,0,0,0,0
Bond election,Bond election|duncanville tex|24227|3,duncanville tex,2018-11-01,4,3,-13,2017-10-01,2017,10,0,0,0,0,0,0,0
Bond election,Bond election|duncanville tex|24227|4,duncanville tex,2018-11-01,4,4,-13,2017-10-01,2017,10,0,0,0,0,0,0,0
Bond election,Bond election|duncanville tex|24227|1,duncanville tex,2018-11-01,4,1,-12,2017-11-01,2017,11,0,0,0,0,0,0,0
Bond election,Bond election|duncanville tex|24227|2,duncanville tex,2018-11-01,4,2,-12,2017-11-01,2017,11,0,0,0,0,0,0,0
Bond election,Bond election|duncanville tex|24227|3,duncanville tex,2018-11-01,4,3,-12,2017-11-01,2017,11,0,0,0,0,0,0,0
Bond election,Bond election|duncanville tex|24227|4,duncanville tex,2018-11-01,4,4,-12,2017-11-01,2017,11,0,0,0,0,0,0,0
Bond election,Bond election|duncanville tex|24227|1,duncanville tex,2018-11-01,4,1,-11,2017-12-01,2017,12,0,0,0,0,0,0,0
Bond election,Bond election|duncanville tex|24227|2,duncanville tex,2018-11-01,4,2,-11,2017-12-01,2017,12,0,0,0,0,0,0,0
Bond election,Bond election|duncanville tex|24227|3,duncanville tex,2018-11-01,4,3,-11,2017-12-01,2017,12,0,0,0,0,0,0,0
Bond election,Bond election|duncanville tex|24227|4,duncanville tex,2018-11-01,4,4,-11,2017-12-01,2017,12,0,0,0,0,0,0,0
Bond election,Bond election|duncanville tex|24227|1,duncanville tex,2018-11-01,4,1,-10,2018-01-01,2018,1,0,0,0,0,0,0,0
Bond election,Bond election|duncanville tex|24227|2,duncanville tex,2018-11-01,4,2,-10,2018-01-01,2018,1,0,0,0,0,0,0,0
Bond election,Bond election|duncanville tex|24227|3,duncanville tex,2018-11-01,4,3,-10,2018-01-01,2018,1,0,0,0,0,0,0,0
Bond election,Bond election|duncanville tex|24227|4,duncanville tex,2018-11-01,4,4,-10,2018-01-01,2018,1,0,0,0,0,0,0,0
Bond election,Bond election|duncanville tex|24227|1,duncanville tex,2018-11-01,4,1,-9,2018-02-01,2018,2,0,0,0,0,0,0,0
Bond election,Bond election|duncanville tex|24227|2,duncanville tex,2018-11-01,4,2,-9,2018-02-01,2018,2,0,0,0,0,0,0,0
Bond election,Bond election|duncanville tex|24227|3,duncanville tex,2018-11-01,4,3,-9,2018-02-01,2018,2,0,0,0,0,0,0,0
Bond election,Bond election|duncanville tex|24227|4,duncanville tex,2018-11-01,4,4,-9,2018-02-01,2018,2,0,0,0,0,0,0,0
Bond election,Bond election|duncanville tex|24227|1,duncanville tex,2018-11-01,4,1,-8,2018-03-01,2018,3,0,0,0,0,0,0,0
Bond election,Bond election|duncanville tex|24227|2,duncanville tex,2018-11-01,4,2,-8,2018-03-01,2018,3,0,0,0,0,0,0,0
Bond election,Bond election|duncanville tex|24227|3,duncanville tex,2018-11-01,4,3,-8,2018-03-01,2018,3,0,0,0,0,0,0,0
Bond election,Bond election|duncanville tex|24227|4,duncanville tex,2018-11-01,4,4,-8,2018-03-01,2018,3,0,0,0,0,0,0,0
Bond election,Bond election|duncanville tex|24227|1,duncanville tex,2018-11-01,4,1,-7,2018-04-01,2018,4,0,0,0,0,0,0,0
Bond election,Bond election|duncanville tex|24227|2,duncanville tex,2018-11-01,4,2,-7,2018-04-01,2018,4,0,0,0,0,0,0,0
Bond election,Bond election|duncanville tex|24227|3,duncanville tex,2018-11-01,4,3,-7,2018-04-01,2018,4,0,0,0,0,0,0,0
Bond election,Bond election|duncanville tex|24227|4,duncanville tex,2018-11-01,4,4,-7,2018-04-01,2018,4,0,0,0,0,0,0,0
Bond election,Bond election|duncanville tex|24227|1,duncanville tex,2018-11-01,4,1,-6,2018-05-01,2018,5,0,0,0,0,0,0,0
Bond election,Bond election|duncanville tex|24227|2,duncanville tex,2018-11-01,4,2,-6,2018-05-01,2018,5,0,0,0,0,0,0,0
Bond election,Bond election|duncanville tex|24227|3,duncanville tex,2018-11-01,4,3,-6,2018-05-01,2018,5,0,0,0,0,0,0,0
Bond election,Bond election|duncanville tex|24227|4,duncanville tex,2018-11-01,4,4,-6,2018-05-01,2018,5,0,0,0,0,0,0,0
Bond election,Bond election|duncanville tex|24227|1,duncanville tex,2018-11-01,4,1,-5,2018-06-01,2018,6,0,0,0,0,0,0,0
Bond election,Bond election|duncanville tex|24227|2,duncanville tex,2018-11-01,4,2,-5,2018-06-01,2018,6,0,0,0,0,0,0,0
Bond election,Bond election|duncanville tex|24227|3,duncanville tex,2018-11-01,4,3,-5,2018-06-01,2018,6,0,0,0,0,0,0,0
Bond election,Bond election|duncanville tex|24227|4,duncanville tex,2018-11-01,4,4,-5,2018-06-01,2018,6,0,0,0,0,0,0,0
Bond election,Bond election|duncanville tex|24227|1,duncanville tex,2018-11-01,4,1,-4,2018-07-01,2018,7,0,0,0,0,0,0,0
Bond election,Bond election|duncanville tex|24227|2,duncanville tex,2018-11-01,4,2,-4,2018-07-01,2018,7,0,0,0,0,0,0,0
Bond election,Bond election|duncanville tex|24227|3,duncanville tex,2018-11-01,4,3,-4,2018-07-01,2018,7,0,0,0,0,0,0,0
Bond election,Bond election|duncanville tex|24227|4,duncanville tex,2018-11-01,4,4,-4,2018-07-01,2018,7,0,0,0,0,0,0,0
Bond election,Bond election|duncanville tex|24227|1,duncanville tex,2018-11-01,4,1,-3,2018-08-01,2018,8,0,0,0,0,0,0,0
Bond election,Bond election|duncanville tex|24227|2,duncanville tex,2018-11-01,4,2,-3,2018-08-01,2018,8,0,0,0,0,0,0,0
Bond election,Bond election|duncanville tex|24227|3,duncanville tex,2018-11-01,4,3,-3,2018-08-01,2018,8,0,0,0,0,0,0,0
Bond election,Bond election|duncanville tex|24227|4,duncanville tex,2018-11-01,4,4,-3,2018-08-01,2018,8,0,0,0,0,0,0,0
Bond election,Bond election|duncanville tex|24227|1,duncanville tex,2018-11-01,4,1,-2,2018-09-01,2018,9,0,0,0,0,0,0,0
Bond election,Bond election|duncanville tex|24227|2,duncanville tex,2018-11-01,4,2,-2,2018-09-01,2018,9,0,0,0,0,0,0,0
Bond election,Bond election|duncanville tex|24227|3,duncanville tex,2018-11-01,4,3,-2,2018-09-01,2018,9,0,0,0,0,0,0,0
Bond election,Bond election|duncanville tex|24227|4,duncanville tex,2018-11-01,4,4,-2,2018-09-01,2018,9,0,0,0,0,0,0,0
Bond election,Bond election|duncanville tex|24227|1,duncanville tex,2018-11-01,4,1,-1,2018-10-01,2018,10,0,0,0,0,0,0,0
Bond election,Bond election|duncanville tex|24227|2,duncanville tex,2018-11-01,4,2,-1,2018-10-01,2018,10,0,0,0,0,0,0,0
Bond election,Bond election|duncanville tex|24227|3,duncanville tex,2018-11-01,4,3,-1,2018-10-01,2018,10,0,0,0,0,0,0,0
Bond election,Bond election|duncanville tex|24227|4,duncanville tex,2018-11-01,4,4,-1,2018-10-01,2018,10,0,0,0,0,0,0,0
Bond election,Bond election|duncanville tex|24227|1,duncanville tex,2018-11-01,4,1,0,2018-11-01,2018,11,2,2,1,0,0,100,2
Bond election,Bond election|duncanville tex|24227|2,duncanville tex,2018-11-01,4,2,0,2018-11-01,2018,11,2,2,1,0,0,100,2
Bond election,Bond election|duncanville tex|24227|3,duncanville tex,2018-11-01,4,3,0,2018-11-01,2018,11,2,2,1,0,0,100,2
Bond election,Bond election|duncanville tex|24227|4,duncanville tex,2018-11-01,4,4,0,2018-11-01,2018,11,2,2,1,0,0,100,2
Bond election,Bond election|duncanville tex|24227|1,duncanville tex,2018-11-01,4,1,1,2018-12-01,2018,12,0,0,0,0,0,0,0
Bond election,Bond election|duncanville tex|24227|2,duncanville tex,2018-11-01,4,2,1,2018-12-01,2018,12,0,0,0,0,0,0,0
Bond election,Bond election|duncanville tex|24227|3,duncanville tex,2018-11-01,4,3,1,2018-12-01,2018,12,0,0,0,0,0,0,0
Bond election,Bond election|duncanville tex|24227|4,duncanville tex,2018-11-01,4,4,1,2018-12-01,2018,12,0,0,0,0,0,0,0
Bond election,Bond election|duncanville tex|24227|1,duncanville tex,2018-11-01,4,1,2,2019-01-01,2019,1,0,0,0,0,0,0,0
Bond election,Bond election|duncanville tex|24227|2,duncanville tex,2018-11-01,4,2,2,2019-01-01,2019,1,0,0,0,0,0,0,0
Bond election,Bond election|duncanville tex|24227|3,duncanville tex,2018-11-01,4,3,2,2019-01-01,2019,1,0,0,0,0,0,0,0
Bond election,Bond election|duncanville tex|24227|4,duncanville tex,2018-11-01,4,4,2,2019-01-01,2019,1,0,0,0,0,0,0,0
Bond election,Bond election|duncanville tex|24227|1,duncanville tex,2018-11-01,4,1,3,2019-02-01,2019,2,0,0,0,0,0,0,0
Bond election,Bond election|duncanville tex|24227|2,duncanville tex,2018-11-01,4,2,3,2019-02-01,2019,2,0,0,0,0,0,0,0
Bond election,Bond election|duncanville tex|24227|3,duncanville tex,2018-11-01,4,3,3,2019-02-01,2019,2,0,0,0,0,0,0,0
Bond election,Bond election|duncanville tex|24227|4,duncanville tex,2018-11-01,4,4,3,2019-02-01,2019,2,0,0,0,0,0,0,0
Bond election,Bond election|duncanville tex|24227|1,duncanville tex,2018-11-01,4,1,4,2019-03-01,2019,3,0,0,0,0,0,0,0
Bond election,Bond election|duncanville tex|24227|2,duncanville tex,2018-11-01,4,2,4,2019-03-01,2019,3,0,0,0,0,0,0,0
Bond election,Bond election|duncanville tex|24227|3,duncanville tex,2018-11-01,4,3,4,2019-03-01,2019,3,0,0,0,0,0,0,0
Bond election,Bond election|duncanville tex|24227|4,duncanville tex,2018-11-01,4,4,4,2019-03-01,2019,3,0,0,0,0,0,0,0
Bond election,Bond election|duncanville tex|24227|1,duncanville tex,2018-11-01,4,1,5,2019-04-01,2019,4,0,0,0,0,0,0,0
Bond election,Bond election|duncanville tex|24227|2,duncanville tex,2018-11-01,4,2,5,2019-04-01,2019,4,0,0,0,0,0,0,0
Bond election,Bond election|duncanville tex|24227|3,duncanville tex,2018-11-01,4,3,5,2019-04-01,2019,4,0,0,0,0,0,0,0
Bond election,Bond election|duncanville tex|24227|4,duncanville tex,2018-11-01,4,4,5,2019-04-01,2019,4,0,0,0,0,0,0,0
Bond election,Bond election|duncanville tex|24227|1,duncanville tex,2018-11-01,4,1,6,2019-05-01,2019,5,0,0,0,0,0,0,0
Bond election,Bond election|duncanville tex|24227|2,duncanville tex,2018-11-01,4,2,6,2019-05-01,2019,5,0,0,0,0,0,0,0
Bond election,Bond election|duncanville tex|24227|3,duncanville tex,2018-11-01,4,3,6,2019-05-01,2019,5,0,0,0,0,0,0,0
Bond election,Bond election|duncanville tex|24227|4,duncanville tex,2018-11-01,4,4,6,2019-05-01,2019,5,0,0,0,0,0,0,0
Bond election,Bond election|duncanville tex|24227|1,duncanville tex,2018-11-01,4,1,7,2019-06-01,2019,6,0,0,0,0,0,0,0
Bond election,Bond election|duncanville tex|24227|2,duncanville tex,2018-11-01,4,2,7,2019-06-01,2019,6,0,0,0,0,0,0,0
Bond election,Bond election|duncanville tex|24227|3,duncanville tex,2018-11-01,4,3,7,2019-06-01,2019,6,0,0,0,0,0,0,0
Bond election,Bond election|duncanville tex|24227|4,duncanville tex,2018-11-01,4,4,7,2019-06-01,2019,6,0,0,0,0,0,0,0
Bond election,Bond election|duncanville tex|24227|1,duncanville tex,2018-11-01,4,1,8,2019-07-01,2019,7,1,1,1,0,0,100,1
Bond election,Bond election|duncanville tex|24227|2,duncanville tex,2018-11-01,4,2,8,2019-07-01,2019,7,1,1,1,0,0,100,1
Bond election,Bond election|duncanville tex|24227|3,duncanville tex,2018-11-01,4,3,8,2019-07-01,2019,7,1,1,1,0,0,100,1
Bond election,Bond election|duncanville tex|24227|4,duncanville tex,2018-11-01,4,4,8,2019-07-01,2019,7,1,1,1,0,0,100,1
Bond election,Bond election|duncanville tex|24227|1,duncanville tex,2018-11-01,4,1,9,2019-08-01,2019,8,0,0,0,0,0,0,0
Bond election,Bond election|duncanville tex|24227|2,duncanville tex,2018-11-01,4,2,9,2019-08-01,2019,8,0,0,0,0,0,0,0
Bond election,Bond election|duncanville tex|24227|3,duncanville tex,2018-11-01,4,3,9,2019-08-01,2019,8,0,0,0,0,0,0,0
Bond election,Bond election|duncanville tex|24227|4,duncanville tex,2018-11-01,4,4,9,2019-08-01,2019,8,0,0,0,0,0,0,0
Bond election,Bond election|duncanville tex|24227|1,duncanville tex,2018-11-01,4,1,10,2019-09-01,2019,9,0,0,0,0,0,0,0
Bond election,Bond election|duncanville tex|24227|2,duncanville tex,2018-11-01,4,2,10,2019-09-01,2019,9,0,0,0,0,0,0,0
Bond election,Bond election|duncanville tex|24227|3,duncanville tex,2018-11-01,4,3,10,2019-09-01,2019,9,0,0,0,0,0,0,0
Bond election,Bond election|duncanville tex|24227|4,duncanville tex,2018-11-01,4,4,10,2019-09-01,2019,9,0,0,0,0,0,0,0
Bond election,Bond election|duncanville tex|24227|1,duncanville tex,2018-11-01,4,1,11,2019-10-01,2019,10,0,0,0,0,0,0,0
Bond election,Bond election|duncanville tex|24227|2,duncanville tex,2018-11-01,4,2,11,2019-10-01,2019,10,0,0,0,0,0,0,0
Bond election,Bond election|duncanville tex|24227|3,duncanville tex,2018-11-01,4,3,11,2019-10-01,2019,10,0,0,0,0,0,0,0
Bond election,Bond election|duncanville tex|24227|4,duncanville tex,2018-11-01,4,4,11,2019-10-01,2019,10,0,0,0,0,0,0,0
Bond election,Bond election|duncanville tex|24227|1,duncanville tex,2018-11-01,4,1,12,2019-11-01,2019,11,0,0,0,0,0,0,0
Bond election,Bond election|duncanville tex|24227|2,duncanville tex,2018-11-01,4,2,12,2019-11-01,2019,11,0,0,0,0,0,0,0
Bond election,Bond election|duncanville tex|24227|3,duncanville tex,2018-11-01,4,3,12,2019-11-01,2019,11,0,0,0,0,0,0,0
Bond election,Bond election|duncanville tex|24227|4,duncanville tex,2018-11-01,4,4,12,2019-11-01,2019,11,0,0,0,0,0,0,0
Bond election,Bond election|duncanville tex|24227|1,duncanville tex,2018-11-01,4,1,13,2019-12-01,2019,12,0,0,0,0,0,0,0
Bond election,Bond election|duncanville tex|24227|2,duncanville tex,2018-11-01,4,2,13,2019-12-01,2019,12,0,0,0,0,0,0,0
Bond election,Bond election|duncanville tex|24227|3,duncanville tex,2018-11-01,4,3,13,2019-12-01,2019,12,0,0,0,0,0,0,0
Bond election,Bond election|duncanville tex|24227|4,duncanville tex,2018-11-01,4,4,13,2019-12-01,2019,12,0,0,0,0,0,0,0
Bond election,Bond election|duncanville tex|24227|1,duncanville tex,2018-11-01,4,1,14,2020-01-01,2020,1,0,0,0,0,0,0,0
Bond election,Bond election|duncanville tex|24227|2,duncanville tex,2018-11-01,4,2,14,2020-01-01,2020,1,0,0,0,0,0,0,0
Bond election,Bond election|duncanville tex|24227|3,duncanville tex,2018-11-01,4,3,14,2020-01-01,2020,1,0,0,0,0,0,0,0
Bond election,Bond election|duncanville tex|24227|4,duncanville tex,2018-11-01,4,4,14,2020-01-01,2020,1,0,0,0,0,0,0,0
Bond election,Bond election|duncanville tex|24227|1,duncanville tex,2018-11-01,4,1,15,2020-02-01,2020,2,0,0,0,0,0,0,0
Bond election,Bond election|duncanville tex|24227|2,duncanville tex,2018-11-01,4,2,15,2020-02-01,2020,2,0,0,0,0,0,0,0
Bond election,Bond election|duncanville tex|24227|3,duncanville tex,2018-11-01,4,3,15,2020-02-01,2020,2,0,0,0,0,0,0,0
Bond election,Bond election|duncanville tex|24227|4,duncanville tex,2018-11-01,4,4,15,2020-02-01,2020,2,0,0,0,0,0,0,0
Bond election,Bond election|duncanville tex|24227|1,duncanville tex,2018-11-01,4,1,16,2020-03-01,2020,3,0,0,0,0,0,0,0
Bond election,Bond election|duncanville tex|24227|2,duncanville tex,2018-11-01,4,2,16,2020-03-01,2020,3,0,0,0,0,0,0,0
Bond election,Bond election|duncanville tex|24227|3,duncanville tex,2018-11-01,4,3,16,2020-03-01,2020,3,0,0,0,0,0,0,0
Bond election,Bond election|duncanville tex|24227|4,duncanville tex,2018-11-01,4,4,16,2020-03-01,2020,3,0,0,0,0,0,0,0
Bond election,Bond election|duncanville tex|24227|1,duncanville tex,2018-11-01,4,1,17,2020-04-01,2020,4,0,0,0,0,0,0,0
Bond election,Bond election|duncanville tex|24227|2,duncanville tex,2018-11-01,4,2,17,2020-04-01,2020,4,0,0,0,0,0,0,0
Bond election,Bond election|duncanville tex|24227|3,duncanville tex,2018-11-01,4,3,17,2020-04-01,2020,4,0,0,0,0,0,0,0
Bond election,Bond election|duncanville tex|24227|4,duncanville tex,2018-11-01,4,4,17,2020-04-01,2020,4,0,0,0,0,0,0,0
Bond election,Bond election|duncanville tex|24227|1,duncanville tex,2018-11-01,4,1,18,2020-05-01,2020,5,0,0,0,0,0,0,0
Bond election,Bond election|duncanville tex|24227|2,duncanville tex,2018-11-01,4,2,18,2020-05-01,2020,5,0,0,0,0,0,0,0
Bond election,Bond election|duncanville tex|24227|3,duncanville tex,2018-11-01,4,3,18,2020-05-01,2020,5,0,0,0,0,0,0,0
Bond election,Bond election|duncanville tex|24227|4,duncanville tex,2018-11-01,4,4,18,2020-05-01,2020,5,0,0,0,0,0,0,0
Bond election,Bond election|edinburg tex|24227|1,edinburg tex,2018-11-01,2,1,-18,2017-05-01,2017,5,0,0,0,0,0,0,0
Bond election,Bond election|edinburg tex|24227|2,edinburg tex,2018-11-01,2,2,-18,2017-05-01,2017,5,0,0,0,0,0,0,0
Bond election,Bond election|edinburg tex|24227|1,edinburg tex,2018-11-01,2,1,-17,2017-06-01,2017,6,0,0,0,0,0,0,0
Bond election,Bond election|edinburg tex|24227|2,edinburg tex,2018-11-01,2,2,-17,2017-06-01,2017,6,0,0,0,0,0,0,0
Bond election,Bond election|edinburg tex|24227|1,edinburg tex,2018-11-01,2,1,-16,2017-07-01,2017,7,0,0,0,0,0,0,0
Bond election,Bond election|edinburg tex|24227|2,edinburg tex,2018-11-01,2,2,-16,2017-07-01,2017,7,0,0,0,0,0,0,0
Bond election,Bond election|edinburg tex|24227|1,edinburg tex,2018-11-01,2,1,-15,2017-08-01,2017,8,0,0,0,0,0,0,0
Bond election,Bond election|edinburg tex|24227|2,edinburg tex,2018-11-01,2,2,-15,2017-08-01,2017,8,0,0,0,0,0,0,0
Bond election,Bond election|edinburg tex|24227|1,edinburg tex,2018-11-01,2,1,-14,2017-09-01,2017,9,0,0,0,0,0,0,0
Bond election,Bond election|edinburg tex|24227|2,edinburg tex,2018-11-01,2,2,-14,2017-09-01,2017,9,0,0,0,0,0,0,0
Bond election,Bond election|edinburg tex|24227|1,edinburg tex,2018-11-01,2,1,-13,2017-10-01,2017,10,0,0,0,0,0,0,0
Bond election,Bond election|edinburg tex|24227|2,edinburg tex,2018-11-01,2,2,-13,2017-10-01,2017,10,0,0,0,0,0,0,0
Bond election,Bond election|edinburg tex|24227|1,edinburg tex,2018-11-01,2,1,-12,2017-11-01,2017,11,0,0,0,0,0,0,0
Bond election,Bond election|edinburg tex|24227|2,edinburg tex,2018-11-01,2,2,-12,2017-11-01,2017,11,0,0,0,0,0,0,0
Bond election,Bond election|edinburg tex|24227|1,edinburg tex,2018-11-01,2,1,-11,2017-12-01,2017,12,0,0,0,0,0,0,0
Bond election,Bond election|edinburg tex|24227|2,edinburg tex,2018-11-01,2,2,-11,2017-12-01,2017,12,0,0,0,0,0,0,0
Bond election,Bond election|edinburg tex|24227|1,edinburg tex,2018-11-01,2,1,-10,2018-01-01,2018,1,0,0,0,0,0,0,0
Bond election,Bond election|edinburg tex|24227|2,edinburg tex,2018-11-01,2,2,-10,2018-01-01,2018,1,0,0,0,0,0,0,0
Bond election,Bond election|edinburg tex|24227|1,edinburg tex,2018-11-01,2,1,-9,2018-02-01,2018,2,0,0,0,0,0,0,0
Bond election,Bond election|edinburg tex|24227|2,edinburg tex,2018-11-01,2,2,-9,2018-02-01,2018,2,0,0,0,0,0,0,0
Bond election,Bond election|edinburg tex|24227|1,edinburg tex,2018-11-01,2,1,-8,2018-03-01,2018,3,0,0,0,0,0,0,0
Bond election,Bond election|edinburg tex|24227|2,edinburg tex,2018-11-01,2,2,-8,2018-03-01,2018,3,0,0,0,0,0,0,0
Bond election,Bond election|edinburg tex|24227|1,edinburg tex,2018-11-01,2,1,-7,2018-04-01,2018,4,0,0,0,0,0,0,0
Bond election,Bond election|edinburg tex|24227|2,edinburg tex,2018-11-01,2,2,-7,2018-04-01,2018,4,0,0,0,0,0,0,0
Bond election,Bond election|edinburg tex|24227|1,edinburg tex,2018-11-01,2,1,-6,2018-05-01,2018,5,0,0,0,0,0,0,0
Bond election,Bond election|edinburg tex|24227|2,edinburg tex,2018-11-01,2,2,-6,2018-05-01,2018,5,0,0,0,0,0,0,0
Bond election,Bond election|edinburg tex|24227|1,edinburg tex,2018-11-01,2,1,-5,2018-06-01,2018,6,0,0,0,0,0,0,0
Bond election,Bond election|edinburg tex|24227|2,edinburg tex,2018-11-01,2,2,-5,2018-06-01,2018,6,0,0,0,0,0,0,0
Bond election,Bond election|edinburg tex|24227|1,edinburg tex,2018-11-01,2,1,-4,2018-07-01,2018,7,0,0,0,0,0,0,0
Bond election,Bond election|edinburg tex|24227|2,edinburg tex,2018-11-01,2,2,-4,2018-07-01,2018,7,0,0,0,0,0,0,0
Bond election,Bond election|edinburg tex|24227|1,edinburg tex,2018-11-01,2,1,-3,2018-08-01,2018,8,0,0,0,0,0,0,0
Bond election,Bond election|edinburg tex|24227|2,edinburg tex,2018-11-01,2,2,-3,2018-08-01,2018,8,0,0,0,0,0,0,0
Bond election,Bond election|edinburg tex|24227|1,edinburg tex,2018-11-01,2,1,-2,2018-09-01,2018,9,0,0,0,0,0,0,0
Bond election,Bond election|edinburg tex|24227|2,edinburg tex,2018-11-01,2,2,-2,2018-09-01,2018,9,0,0,0,0,0,0,0
Bond election,Bond election|edinburg tex|24227|1,edinburg tex,2018-11-01,2,1,-1,2018-10-01,2018,10,0,0,0,0,0,0,0
Bond election,Bond election|edinburg tex|24227|2,edinburg tex,2018-11-01,2,2,-1,2018-10-01,2018,10,0,0,0,0,0,0,0
Bond election,Bond election|edinburg tex|24227|1,edinburg tex,2018-11-01,2,1,0,2018-11-01,2018,11,0,0,0,0,0,0,0
Bond election,Bond election|edinburg tex|24227|2,edinburg tex,2018-11-01,2,2,0,2018-11-01,2018,11,0,0,0,0,0,0,0
Bond election,Bond election|edinburg tex|24227|1,edinburg tex,2018-11-01,2,1,1,2018-12-01,2018,12,0,0,0,0,0,0,0
Bond election,Bond election|edinburg tex|24227|2,edinburg tex,2018-11-01,2,2,1,2018-12-01,2018,12,0,0,0,0,0,0,0
Bond election,Bond election|edinburg tex|24227|1,edinburg tex,2018-11-01,2,1,2,2019-01-01,2019,1,0,0,0,0,0,0,0
Bond election,Bond election|edinburg tex|24227|2,edinburg tex,2018-11-01,2,2,2,2019-01-01,2019,1,0,0,0,0,0,0,0
Bond election,Bond election|edinburg tex|24227|1,edinburg tex,2018-11-01,2,1,3,2019-02-01,2019,2,0,0,0,0,0,0,0
Bond election,Bond election|edinburg tex|24227|2,edinburg tex,2018-11-01,2,2,3,2019-02-01,2019,2,0,0,0,0,0,0,0
Bond election,Bond election|edinburg tex|24227|1,edinburg tex,2018-11-01,2,1,4,2019-03-01,2019,3,0,0,0,0,0,0,0
Bond election,Bond election|edinburg tex|24227|2,edinburg tex,2018-11-01,2,2,4,2019-03-01,2019,3,0,0,0,0,0,0,0
Bond election,Bond election|edinburg tex|24227|1,edinburg tex,2018-11-01,2,1,5,2019-04-01,2019,4,0,0,0,0,0,0,0
Bond election,Bond election|edinburg tex|24227|2,edinburg tex,2018-11-01,2,2,5,2019-04-01,2019,4,0,0,0,0,0,0,0
Bond election,Bond election|edinburg tex|24227|1,edinburg tex,2018-11-01,2,1,6,2019-05-01,2019,5,0,0,0,0,0,0,0
Bond election,Bond election|edinburg tex|24227|2,edinburg tex,2018-11-01,2,2,6,2019-05-01,2019,5,0,0,0,0,0,0,0
Bond election,Bond election|edinburg tex|24227|1,edinburg tex,2018-11-01,2,1,7,2019-06-01,2019,6,0,0,0,0,0,0,0
